dimension,steps,h,epsilon,rho,h5_error,euler_variance,mean_w2_component,covariance_w2_component,w2,score_l8_to_four,theorem_sqrt_dimension_term,weak_log_concavity_alpha,weak_log_concavity_M,hessian_l2_operator,H3,H6,H7
4,16,0.0625,0.08,0.0,0.08,1.0281681036652583,0.051514069563856575,0.027972488635147563,0.05861876391969822,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,16,0.0625,0.08,0.25,0.08,1.0433463739967932,0.051442560210711696,0.042886559745100694,0.06697457732455495,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,16,0.0625,0.08,0.5,0.08,1.0588339248495242,0.05129597982095519,0.05799312423489322,0.07742402730622841,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,16,0.0625,0.08,0.75,0.08,1.0746327309645471,0.051099475403178975,0.07328987936038223,0.0893451890318638,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,32,0.03125,0.0,0.0,0.0,1.013792316944786,0.0,0.013745085103659349,0.013745085103659349,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,32,0.03125,0.0,0.25,0.0,1.0213230321171602,0.0,0.02121056015167344,0.02121056015167344,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,32,0.03125,0.0,0.5,0.0,1.0289387235062781,0.0,0.02873233671303055,0.02873233671303055,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,32,0.03125,0.0,0.75,0.0,1.036639852050998,0.0,0.03631024360336399,0.03631024360336399,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,32,0.03125,0.02,0.0,0.02,1.013792316944786,0.012758894214873676,0.013745085103659349,0.018754112778086175,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,32,0.03125,0.02,0.25,0.02,1.0213230321171602,0.0126981466459325,0.02121056015167344,0.02472105964940346,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,32,0.03125,0.02,0.5,0.02,1.0289387235062781,0.012622009793399138,0.02873233671303055,0.031382515900029856,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,32,0.03125,0.02,0.75,0.02,1.036639852050998,0.012536155217983595,0.03631024360336399,0.03841339581688936,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,32,0.03125,0.04,0.0,0.04,1.013792316944786,0.025517788429747352,0.013745085103659349,0.028984217961714714,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,32,0.03125,0.04,0.25,0.04,1.0213230321171602,0.025396293291865,0.02121056015167344,0.033088662331895266,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,32,0.03125,0.04,0.5,0.04,1.0289387235062781,0.025244019586798276,0.02873233671303055,0.03824666910842849,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,32,0.03125,0.04,0.75,0.04,1.036639852050998,0.02507231043596719,0.03631024360336399,0.044125440973809486,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,32,0.03125,0.08,0.0,0.08,1.013792316944786,0.051035576859494704,0.013745085103659349,0.052854114975924335,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,32,0.03125,0.08,0.25,0.08,1.0213230321171602,0.05079258658373,0.02121056015167344,0.0550433893743242,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,32,0.03125,0.08,0.5,0.08,1.0289387235062781,0.05048803917359655,0.02873233671303055,0.05809121510680925,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,32,0.03125,0.08,0.75,0.08,1.036639852050998,0.05014462087193438,0.03631024360336399,0.061910554778047924,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,64,0.015625,0.0,0.0,0.0,1.0068250774576404,0.0,0.006813471608799304,0.006813471608799304,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,64,0.015625,0.0,0.25,0.0,1.010574687377937,0.0,0.010546878217901234,0.010546878217901234,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,64,0.015625,0.0,0.5,0.0,1.0143490382940403,0.0,0.014297930589256325,0.014297930589256325,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,64,0.015625,0.0,0.75,0.0,1.0181483933838282,0.0,0.018066791148229733,0.018066791148229733,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,64,0.015625,0.02,0.0,0.02,1.0068250774576404,0.01270026951512186,0.006813471608799304,0.014412502944341342,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,64,0.015625,0.02,0.25,0.02,1.010574687377937,0.012618228241556798,0.010546878217901234,0.016445556363323833,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,64,0.015625,0.02,0.5,0.02,1.0143490382940403,0.012522498116635847,0.014297930589256325,0.019006414133558705,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,64,0.015625,0.02,0.75,0.02,1.0181483933838282,0.012418442144892489,0.018066791148229733,0.02192319884733508,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,64,0.015625,0.04,0.0,0.04,1.0068250774576404,0.02540053903024372,0.006813471608799304,0.026298493842630014,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,64,0.015625,0.04,0.25,0.04,1.010574687377937,0.025236456483113595,0.010546878217901234,0.027351697862606734,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,64,0.015625,0.04,0.5,0.04,1.0143490382940403,0.025044996233271694,0.014297930589256325,0.02883890870785136,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,64,0.015625,0.04,0.75,0.04,1.0181483933838282,0.024836884289784977,0.018066791148229733,0.030712859906200856,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,64,0.015625,0.08,0.0,0.08,1.0068250774576404,0.05080107806048744,0.006813471608799304,0.051255955043991254,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,64,0.015625,0.08,0.25,0.08,1.010574687377937,0.05047291296622719,0.010546878217901234,0.05156308353308192,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,64,0.015625,0.08,0.5,0.08,1.0143490382940403,0.05008999246654339,0.014297930589256325,0.0520906725281366,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,64,0.015625,0.08,0.75,0.08,1.0181483933838282,0.049673768579569955,0.018066791148229733,0.05285728168654177,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,128,0.0078125,0.0,0.0,0.0,1.0033949937268631,0.0,0.003392117112237525,0.003392117112237525,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,128,0.0078125,0.0,0.25,0.0,1.0052657295941883,0.0,0.005258815808261819,0.005258815808261819,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,128,0.0078125,0.0,0.5,0.0,1.007144363516315,0.0,0.007131648414039571,0.007131648414039571,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,128,0.0078125,0.0,0.75,0.0,1.0090310566426868,0.0,0.009010758201843938,0.009010758201843938,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,128,0.0078125,0.02,0.0,0.02,1.0033949937268631,0.012671245681559262,0.003392117112237525,0.01311742831600649,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,128,0.0078125,0.02,0.25,0.02,1.0052657295941883,0.012578596805027945,0.005258815808261819,0.013633643727510398,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,128,0.0078125,0.02,0.5,0.02,1.007144363516315,0.012473116285347152,0.007131648414039571,0.014367986601095697,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,128,0.0078125,0.02,0.75,0.02,1.0090310566426868,0.012360012621735124,0.009010758201843938,0.01529587118740052,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,128,0.0078125,0.04,0.0,0.04,1.0033949937268631,0.025342491363118523,0.003392117112237525,0.025568502634938785,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,128,0.0078125,0.04,0.25,0.04,1.0052657295941883,0.02515719361005589,0.005258815808261819,0.025700963679190343,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,128,0.0078125,0.04,0.5,0.04,1.007144363516315,0.024946232570694303,0.007131648414039571,0.025945614823562044,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,128,0.0078125,0.04,0.75,0.04,1.0090310566426868,0.024720025243470247,0.009010758201843938,0.026311089133859586,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,128,0.0078125,0.08,0.0,0.08,1.0033949937268631,0.050684982726237046,0.003392117112237525,0.05079836545069223,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,128,0.0078125,0.08,0.25,0.08,1.0052657295941883,0.05031438722011178,0.005258815808261819,0.05058846414984914,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,128,0.0078125,0.08,0.5,0.08,1.007144363516315,0.049892465141388606,0.007131648414039571,0.0503995881628625,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,128,0.0078125,0.08,0.75,0.08,1.0090310566426868,0.049440050486940494,0.009010758201843938,0.05025447597501463,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,256,0.00390625,0.0,0.0,0.0,1.0016931383843215,0.0,0.0016924223110019732,0.0016924223110019732,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,256,0.00390625,0.0,0.25,0.0,1.0026274731747342,0.0,0.0026257495345798354,0.0026257495345798354,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,256,0.00390625,0.0,0.5,0.0,1.0035646348261436,0.0,0.003561463820008104,0.003561463820008104,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,256,0.00390625,0.0,0.75,0.0,1.0045047140809173,0.0,0.004499652363070261,0.004499652363070261,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,256,0.00390625,0.02,0.0,0.02,1.0016931383843215,0.01265680490216929,0.0016924223110019732,0.01276945588544609,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,256,0.00390625,0.02,0.25,0.02,1.0026274731747342,0.012558862493029345,0.0026257495345798354,0.012830416506768806,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,256,0.00390625,0.02,0.5,0.02,1.0035646348261436,0.01244851928655402,0.003561463820008104,0.012947959567782644,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,256,0.00390625,0.02,0.75,0.02,1.0045047140809173,0.012330906475633662,0.004499652363070261,0.013126238071104301,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,256,0.00390625,0.04,0.0,0.04,1.0016931383843215,0.02531360980433858,0.0016924223110019732,0.02537012287327524,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,256,0.00390625,0.04,0.25,0.04,1.0026274731747342,0.02511772498605869,0.0026257495345798354,0.02525459698933292,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,256,0.00390625,0.04,0.5,0.04,1.0035646348261436,0.02489703857310804,0.003561463820008104,0.025150478211200207,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,256,0.00390625,0.04,0.75,0.04,1.0045047140809173,0.024661812951267324,0.004499652363070261,0.025068942726644467,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,256,0.00390625,0.08,0.0,0.08,1.0016931383843215,0.05062721960867716,0.0016924223110019732,0.05065549978614368,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,256,0.00390625,0.08,0.25,0.08,1.0026274731747342,0.05023544997211738,0.0026257495345798354,0.05030402562936146,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,256,0.00390625,0.08,0.5,0.08,1.0035646348261436,0.04979407714621608,0.003561463820008104,0.049921279464618544,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,256,0.00390625,0.08,0.75,0.08,1.0045047140809173,0.04932362590253465,0.004499652363070261,0.04952844580200019,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,512,0.001953125,0.0,0.0,0.0,1.0008454830200713,0.0,0.0008453043851952557,0.0008453043851952557,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,512,0.001953125,0.0,0.25,0.0,1.0013123901859964,0.0,0.0013119598763169371,0.0013119598763169371,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,512,0.001953125,0.0,0.5,0.0,1.0017804297602297,0.0,0.0017796379823926678,0.0017796379823926678,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,512,0.001953125,0.0,0.75,0.0,1.0022496500110578,0.0,0.0022483862009305966,0.0022483862009305966,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,512,0.001953125,0.02,0.0,0.02,1.0008454830200713,0.012649602174909113,0.0008453043851952557,0.01267781427088659,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,512,0.001953125,0.02,0.25,0.02,1.0013123901859964,0.012549015621903036,0.0013119598763169371,0.012617409868742158,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,512,0.001953125,0.02,0.5,0.02,1.0017804297602297,0.012436244314608234,0.0017796379823926678,0.012562932937853337,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,512,0.001953125,0.02,0.75,0.02,1.0022496500110578,0.012316380779582498,0.0022483862009305966,0.012519923163350656,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,512,0.001953125,0.04,0.0,0.04,1.0008454830200713,0.025299204349818225,0.0008453043851952557,0.02531332218886908,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,512,0.001953125,0.04,0.25,0.04,1.0013123901859964,0.025098031243806072,0.0013119598763169371,0.02513229816455573,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,512,0.001953125,0.04,0.5,0.04,1.0017804297602297,0.02487248862921647,0.0017796379823926678,0.024936074309298912,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,512,0.001953125,0.04,0.75,0.04,1.0022496500110578,0.024632761559164995,0.0022483862009305966,0.02473516085533328,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
4,512,0.001953125,0.08,0.0,0.08,1.0008454830200713,0.05059840869963645,0.0008453043851952557,0.050605469096127106,115.9310139695155,22.97224533819152,1.0,0.0,1.0,True,True,True
4,512,0.001953125,0.08,0.25,0.08,1.0013123901859964,0.050196062487612145,0.0013119598763169371,0.05021320471725867,136.7819957829625,24.721002874718696,0.8,0.0,1.3333333333333333,True,True,True
4,512,0.001953125,0.08,0.5,0.08,1.0017804297602297,0.04974497725843294,0.0017796379823926678,0.04977680055799473,235.47336092157792,31.715823238350787,0.6666666666666666,0.0,2.0,True,True,True
4,512,0.001953125,0.08,0.75,0.08,1.0022496500110578,0.04926552311832999,0.0022483862009305966,0.04931680249804565,790.2030021918753,56.78742826337094,0.5714285714285714,0.0,4.0,True,True,True
8,8,0.125,0.0,0.0,0.0,1.0587955275319167,0.0,0.0819618905325808,0.0819618905325808,355.9775273805918,57.963956205945216,1.0,0.0,1.0,True,True,True
8,8,0.125,0.0,0.25,0.0,1.089534972454533,0.0,0.12390750730964471,0.12390750730964471,413.398681572554,61.79959103894161,0.8,0.0,1.3333333333333333,True,True,True
8,8,0.125,0.0,0.5,0.0,1.1214250401806731,0.0,0.16680246936598506,0.16680246936598506,684.109586196485,77.36198478304367,0.6666666666666666,0.0,2.0,True,True,True
8,8,0.125,0.0,0.75,0.0,1.1544853006884446,0.0,0.21063233592705502,0.21063233592705502,2188.400270389362,134.2356218114808,0.5714285714285714,0.0,4.0,True,True,True
8,8,0.125,0.02,0.0,0.02,1.0587955275319167,0.013127821683883668,0.0819618905325808,0.0830065732447654,355.9775273805918,57.963956205945216,1.0,0.0,1.0,True,True,True
8,8,0.125,0.02,0.25,0.02,1.089534972454533,0.013196533316635884,0.12390750730964471,0.1246082616011745,413.398681572554,61.79959103894161,0.8,0.0,1.3333333333333333,True,True,True
8,8,0.125,0.02,0.5,0.02,1.1214250401806731,0.013239514068271738,0.16680246936598506,0.1673270704917598,684.109586196485,77.36198478304367,0.6666666666666666,0.0,2.0,True,True,True
8,8,0.125,0.02,0.75,0.02,1.1544853006884446,0.013264282529161646,0.21063233592705502,0.21104957268163604,2188.400270389362,134.2356218114808,0.5714285714285714,0.0,4.0,True,True,True
8,8,0.125,0.04,0.0,0.04,1.0587955275319167,0.026255643367767336,0.0819618905325808,0.0860645705754124,355.9775273805918,57.963956205945216,1.0,0.0,1.0,True,True,True
8,8,0.125,0.04,0.25,0.04,1.089534972454533,0.026393066633271768,0.12390750730964471,0.12668726981823383,413.398681572554,61.79959103894161,0.8,0.0,1.3333333333333333,True,True,True
8,8,0.125,0.04,0.5,0.04,1.1214250401806731,0.026479028136543476,0.16680246936598506,0.1688910972125122,684.109586196485,77.36198478304367,0.6666666666666666,0.0,2.0,True,True,True
8,8,0.125,0.04,0.75,0.04,1.1544853006884446,0.02652856505832329,0.21063233592705502,0.2122963629037046,2188.400270389362,134.2356218114808,0.5714285714285714,0.0,4.0,True,True,True
8,8,0.125,0.08,0.0,0.08,1.0587955275319167,0.05251128673553467,0.0819618905325808,0.09734057085458404,355.9775273805918,57.963956205945216,1.0,0.0,1.0,True,True,True
8,8,0.125,0.08,0.25,0.08,1.089534972454533,0.052786133266543536,0.12390750730964471,0.13468276145417776,413.398681572554,61.79959103894161,0.8,0.0,1.3333333333333333,True,True,True
8,8,0.125,0.08,0.5,0.08,1.1214250401806731,0.05295805627308695,0.16680246936598506,0.17500748415657494,684.109586196485,77.36198478304367,0.6666666666666666,0.0,2.0,True,True,True
8,8,0.125,0.08,0.75,0.08,1.1544853006884446,0.05305713011664658,0.21063233592705502,0.21721197019110738,2188.400270389362,134.2356218114808,0.5714285714285714,0.0,4.0,True,True,True
8,16,0.0625,0.0,0.0,0.0,1.0281681036652583,0.0,0.03955907280115295,0.03955907280115295,355.9775273805918,57.963956205945216,1.0,0.0,1.0,True,True,True
8,16,0.0625,0.0,0.25,0.0,1.0433463739967932,0.0,0.06065075443504543,0.06065075443504543,413.398681572554,61.79959103894161,0.8,0.0,1.3333333333333333,True,True,True
8,16,0.0625,0.0,0.5,0.0,1.0588339248495242,0.0,0.08201466281737382,0.08201466281737382,684.109586196485,77.36198478304367,0.6666666666666666,0.0,2.0,True,True,True
8,16,0.0625,0.0,0.75,0.0,1.0746327309645471,0.0,0.10364754137614053,0.10364754137614053,2188.400270389362,134.2356218114808,0.5714285714285714,0.0,4.0,True,True,True
8,16,0.0625,0.02,0.0,0.02,1.0281681036652583,0.012878517390964144,0.03955907280115295,0.04160260149409271,355.9775273805918,57.963956205945216,1.0,0.0,1.0,True,True,True
8,16,0.0625,0.02,0.25,0.02,1.0433463739967932,0.012860640052677924,0.06065075443504543,0.06199927480305497,413.398681572554,61.79959103894161,0.8,0.0,1.3333333333333333,True,True,True
8,16,0.0625,0.02,0.5,0.02,1.0588339248495242,0.012823994955238798,0.08201466281737382,0.08301120263952035,684.109586196485,77.36198478304367,0.6666666666666666,0.0,2.0,True,True,True
8,16,0.0625,0.02,0.75,0.02,1.0746327309645471,0.012774868850794744,0.10364754137614053,0.1044318443171132,2188.400270389362,134.2356218114808,0.5714285714285714,0.0,4.0,True,True,True
8,16,0.0625,0.04,0.0,0.04,1.0281681036652583,0.025757034781928288,0.03955907280115295,0.04720535013792804,355.9775273805918,57.963956205945216,1.0,0.0,1.0,True,True,True
8,16,0.0625,0.04,0.25,0.04,1.0433463739967932,0.025721280105355848,0.06065075443504543,0.06587942215744122,413.398681572554,61.79959103894161,0.8,0.0,1.3333333333333333,True,True,True
8,16,0.0625,0.04,0.5,0.04,1.0588339248495242,0.025647989910477596,0.08201466281737382,0.0859315093751732,684.109586196485,77.36198478304367,0.6666666666666666,0.0,2.0,True,True,True
8,16,0.0625,0.04,0.75,0.04,1.0746327309645471,0.025549737701589487,0.10364754137614053,0.10675018468339428,2188.400270389362,134.2356218114808,0.5714285714285714,0.0,4.0,True,True,True
8,16,0.0625,0.08,0.0,0.08,1.0281681036652583,0.051514069563856575,0.03955907280115295,0.06495090148655963,355.9775273805918,57.963956205945216,1.0,0.0,1.0,True,True,True
8,16,0.0625,0.08,0.25,0.08,1.0433463739967932,0.051442560210711696,0.06065075443504543,0.07952893193406335,413.398681572554,61.79959103894161,0.8,0.0,1.3333333333333333,True,True,True
8,16,0.0625,0.08,0.5,0.08,1.0588339248495242,0.05129597982095519,0.08201466281737382,0.09673511494198661,684.109586196485,77.36198478304367,0.6666666666666666,0.0,2.0,True,True,True
8,16,0.0625,0.08,0.75,0.08,1.0746327309645471,0.051099475403178975,0.10364754137614053,0.11555937530031415,2188.400270389362,134.2356218114808,0.5714285714285714,0.0,4.0,True,True,True
8,32,0.03125,0.0,0.0,0.0,1.013792316944786,0.0,0.019438485769567453,0.019438485769567453,355.9775273805918,57.963956205945216,1.0,0.0,1.0,True,True,True
8,32,0.03125,0.0,0.25,0.0,1.0213230321171602,0.0,0.029996261832026916,0.029996261832026916,413.398681572554,61.79959103894161,0.8,0.0,1.3333333333333333,True,True,True
8,32,0.03125,0.0,0.5,0.0,1.0289387235062781,0.0,0.0406336602582382,0.0406336602582382,684.109586196485,77.36198478304367,0.6666666666666666,0.0,2.0,True,True,True
8,32,0.03125,0.0,0.75,0.0,1.036639852050998,0.0,0.051350438956948276,0.051350438956948276,2188.400270389362,134.2356218114808,0.5714285714285714,0.0,4.0,True,True,True
8,32,0.03125,0.02,0.0,0.02,1.013792316944786,0.012758894214873676,0.019438485769567453,0.023251755000429825,355.9775273805918,57.963956205945216,1.0,0.0,1.0,True,True,True
8,32,0.03125,0.02,0.25,0.02,1.0213230321171602,0.0126981466459325,0.029996261832026916,0.03257328126144374,413.398681572554,61.79959103894161,0.8,0.0,1.3333333333333333,True,True,True
8,32,0.03125,0.02,0.5,0.02,1.0289387235062781,0.012622009793399138,0.0406336602582382,0.04254890688615384,684.109586196485,77.36198478304367,0.6666666666666666,0.0,2.0,True,True,True
8,32,0.03125,0.02,0.75,0.02,1.036639852050998,0.012536155217983595,0.051350438956948276,0.052858516520241546,2188.400270389362,134.2356218114808,0.5714285714285714,0.0,4.0,True,True,True
8,32,0.03125,0.04,0.0,0.04,1.013792316944786,0.025517788429747352,0.019438485769567453,0.032078220888307134,355.9775273805918,57.963956205945216,1.0,0.0,1.0,True,True,True
8,32,0.03125,0.04,0.25,0.04,1.0213230321171602,0.025396293291865,0.029996261832026916,0.03930327514167162,413.398681572554,61.79959103894161,0.8,0.0,1.3333333333333333,True,True,True
8,32,0.03125,0.04,0.5,0.04,1.0289387235062781,0.025244019586798276,0.0406336602582382,0.04783675230281192,684.109586196485,77.36198478304367,0.6666666666666666,0.0,2.0,True,True,True
8,32,0.03125,0.04,0.75,0.04,1.036639852050998,0.02507231043596719,0.051350438956948276,0.05714445145128948,2188.400270389362,134.2356218114808,0.5714285714285714,0.0,4.0,True,True,True
8,32,0.03125,0.08,0.0,0.08,1.013792316944786,0.051035576859494704,0.019438485769567453,0.054612130835511884,355.9775273805918,57.963956205945216,1.0,0.0,1.0,True,True,True
8,32,0.03125,0.08,0.25,0.08,1.0213230321171602,0.05079258658373,0.029996261832026916,0.05898866480741214,413.398681572554,61.79959103894161,0.8,0.0,1.3333333333333333,True,True,True
8,32,0.03125,0.08,0.5,0.08,1.0289387235062781,0.05048803917359655,0.0406336602582382,0.06480845967600639,684.109586196485,77.36198478304367,0.6666666666666666,0.0,2.0,True,True,True
8,32,0.03125,0.08,0.75,0.08,1.036639852050998,0.05014462087193438,0.051350438956948276,0.07177290981603929,2188.400270389362,134.2356218114808,0.5714285714285714,0.0,4.0,True,True,True
8,64,0.015625,0.0,0.0,0.0,1.0068250774576404,0.0,0.009635703956008008,0.009635703956008008,355.9775273805918,57.963956205945216,1.0,0.0,1.0,True,True,True
8,64,0.015625,0.0,0.25,0.0,1.010574687377937,0.0,0.014915538216453306,0.014915538216453306,413.398681572554,61.79959103894161,0.8,0.0,1.3333333333333333,True,True,True
8,64,0.015625,0.0,0.5,0.0,1.0143490382940403,0.0,0.020220327353195434,0.020220327353195434,684.109586196485,77.36198478304367,0.6666666666666666,0.0,2.0,True,True,True
8,64,0.015625,0.0,0.75,0.0,1.0181483933838282,0.0,0.02555030107038867,0.02555030107038867,2188.400270389362,134.2356218114808,0.5714285714285714,0.0,4.0,True,True,True
8,64,0.015625,0.02,0.0,0.02,1.0068250774576404,0.01270026951512186,0.009635703956008008,0.015941883090920032,355.9775273805918,57.963956205945216,1.0,0.0,1.0,True,True,True
8,64,0.015625,0.02,0.25,0.02,1.010574687377937,0.012618228241556798,0.014915538216453306,0.019536964048758973,413.398681572554,61.79959103894161,0.8,0.0,1.3333333333333333,True,True,True
8,64,0.015625,0.02,0.5,0.02,1.0143490382940403,0.012522498116635847,0.020220327353195434,0.023783914676762778,684.109586196485,77.36198478304367,0.6666666666666666,0.0,2.0,True,True,True
8,64,0.015625,0.02,0.75,0.02,1.0181483933838282,0.012418442144892489,0.02555030107038867,0.028408371831091385,2188.400270389362,134.2356218114808,0.5714285714285714,0.0,4.0,True,True,True
8,64,0.015625,0.04,0.0,0.04,1.0068250774576404,0.02540053903024372,0.009635703956008008,0.02716678438377945,355.9775273805918,57.963956205945216,1.0,0.0,1.0,True,True,True
8,64,0.015625,0.04,0.25,0.04,1.010574687377937,0.025236456483113595,0.014915538216453306,0.029314706481739932,413.398681572554,61.79959103894161,0.8,0.0,1.3333333333333333,True,True,True
8,64,0.015625,0.04,0.5,0.04,1.0143490382940403,0.025044996233271694,0.020220327353195434,0.03218871657265907,684.109586196485,77.36198478304367,0.6666666666666666,0.0,2.0,True,True,True
8,64,0.015625,0.04,0.75,0.04,1.0181483933838282,0.024836884289784977,0.02555030107038867,0.03563269153476443,2188.400270389362,134.2356218114808,0.5714285714285714,0.0,4.0,True,True,True
8,64,0.015625,0.08,0.0,0.08,1.0068250774576404,0.05080107806048744,0.009635703956008008,0.05170683052397978,355.9775273805918,57.963956205945216,1.0,0.0,1.0,True,True,True
8,64,0.015625,0.08,0.25,0.08,1.010574687377937,0.05047291296622719,0.014915538216453306,0.05263067759000281,413.398681572554,61.79959103894161,0.8,0.0,1.3333333333333333,True,True,True
8,64,0.015625,0.08,0.5,0.08,1.0143490382940403,0.05008999246654339,0.020220327353195434,0.054017302631367635,684.109586196485,77.36198478304367,0.6666666666666666,0.0,2.0,True,True,True
8,64,0.015625,0.08,0.75,0.08,1.0181483933838282,0.049673768579569955,0.02555030107038867,0.05585965601115152,2188.400270389362,134.2356218114808,0.5714285714285714,0.0,4.0,True,True,True
